x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 y
2.966 2.633 -5.886 -0.88 0.911 0.32 -2.425 0.996 1.741 2.717 0
0.753 5.553 -5.486 -0.473 0.867 3.495 -0.447 1.989 0.77 4.976 1
4.851 -0.053 -2.906 0.24 6.087 6.338 -3.469 6.442 5.441 0.185 1
4.304 5.644 -3.347 -2.04 6.545 5.973 0.345 0.759 2.318 6.004 1
-0.623 2.014 0.658 1.705 1.113 0.004 -0.613 -0.905 1.117 2.376 1
-0.706 2.982 -1.181 -0.838 1.592 4.226 -1.095 -0.433 -2.265 3.247 1
3.845 0.861 2.181 4.071 1.526 2.045 2.819 3.492 7.62 1.154 1
0.997 6.119 -1.284 -1.044 4.386 3.7 -6.426 1.436 -0.332 6.159 1
5.489 4.228 6.459 7.492 4.574 5.571 3.409 2.795 13.686 4.377 1
3.435 3.892 4.945 5.987 6.08 1.747 -2.965 2.533 9.746 4.256 0
0.831 0.919 1.992 2.569 -0.499 4.971 1.562 0.036 3.995 0.951 1
2.402 5.498 -1.055 -0.912 2.723 6.386 -0.471 5.83 1.733 5.264 1
-0.823 0.158 2.267 5.22 0.915 1.896 5.316 0.357 4.077 -0.459 1
-0.876 5.41 0.185 2.464 6.068 2.227 -0.944 5.145 1.718 6.005 1
4.946 3.15 2.011 2.518 6.562 -0.355 1.453 4.265 7.343 2.258 0
3.445 0.981 -4.08 2.233 2.299 3.835 0.915 3.925 5.088 1.919 1
3.614 4.333 0.349 2.746 -0.086 5.145 -4.262 5.468 5.847 4.572 0
1.897 0.339 -0.516 1.324 4.955 0.12 2.358 3.099 3.911 -0.237 1
4.28 6.309 0.121 2.606 4.807 -0.559 -3.836 2.332 7.929 6.094 1
1.603 5.128 2.441 5.915 2.946 4.629 -0.337 3.799 7.877 5.542 1
5.922 1.528 -3.548 -2.656 5.489 -0.476 -1.992 -0.899 3.277 0.836 1
1.59 5.217 -0.418 3.094 4.15 3.955 1.163 0.189 3.935 4.664 1
3.36 5.389 -3.923 -2.53 1.939 0.873 -0.414 4.426 1.01 4.568 1
3.419 -0.509 0.303 0.34 1.608 1.438 -2.197 6.082 3.371 -0.892 1
0.527 -0.748 2.778 5.157 3.533 6.447 0.263 2.38 5.675 -0.157 1
4.476 4.038 3.714 5.91 2.052 3.069 2.351 2.907 10.98 3.259 0
3.315 6.829 0.679 0.978 1.669 3.179 1.323 4.276 4.024 6.796 1
-0.018 -0.865 -2.641 -1.152 1.257 3.333 -4.28 0.339 -0.732 -0.756 1
2.49 1.337 -3.481 -3.266 3.907 3.504 0.57 4.372 -1.022 1.295 0
4.802 1.268 6.282 7.503 4.249 1.914 -0.745 2.848 12.241 1.126 1
0.686 5.312 0.511 2.872 2.089 5.218 0.019 1.285 3.744 5.441 1
5.222 -0.243 3.901 4.185 -0.747 3.934 -2.915 -0.447 8.883 -0.04 1
0.637 5.564 4.15 5.229 6.613 2.423 5.832 -0.803 6.23 5.727 1
-0.842 6.853 -7.422 -5.596 2.38 2.404 2.347 5.162 -6.766 6.53 1
0.997 -0.043 -2.962 -2.452 5.957 4.807 1.335 6.911 -1.418 0.308 1
6.079 2.266 -4.224 -1.947 0.096 1.104 3.594 1.766 3.754 1.675 1
4.472 5.123 2.881 3.578 5.72 5.097 3.424 -0.159 7.912 5.636 0
2.909 2.905 -0.169 1.171 2.322 4.289 -12.737 5.079 3.773 1.904 0
0.623 3.727 0.791 2.205 6.013 4.82 -5.731 0.375 2.864 3.508 0
0.463 3.251 -1.271 0.396 1.713 1.715 -3.147 3.2 1.011 3.544 1
0.043 -0.251 0.137 0.557 3.749 6.298 3.142 5.549 0.52 -1.379 1
2.942 2.426 -2.012 -0.724 0.176 5.404 -2.009 3.739 3.188 2.314 0
0.796 -0.098 -0.056 2.723 4.981 -0.358 1.959 0.348 3.783 0.077 1
3.792 5.404 0.249 0.559 1.095 -0.859 -4.848 0.6 4.831 5.689 0
6.045 2.896 -1.405 0.745 4.95 1.509 -4.102 6.698 7.172 3.26 1
6.663 -0.486 -4.502 -4.435 2.488 -0.674 3.44 6.303 1.719 0.305 1
3.903 4.46 -0.767 1.903 4.701 6.761 0.355 2.779 5.465 5.193 0
0.807 1.366 -3.184 -2.942 5.505 3.595 -3.139 5.269 -2.321 1.424 1
6.067 0.189 -4.257 -3.747 6.004 1.885 -2.95 1.878 1.961 0.338 1
4.314 -0.809 0.9 1.246 6.126 -0.84 1.367 3.337 5.557 -0.631 1
6.868 2.359 -7.204 -7.194 1.43 -0.306 -0.711 3.929 -0.294 2.42 1
6.308 4.733 -1.149 -0.8 5.059 6.533 1.221 0.337 5.597 5.006 1
4.123 1.63 1.371 3.004 5.357 2.203 3.555 1.263 7.536 0.834 1
1.124 1.522 -3.18 -0.447 -0.972 3.312 -2.398 5.787 1.05 0.865 0
-0.879 -0.742 0.724 1.423 0.885 5.427 -0.406 3.637 0.934 -1.206 1
2.405 3.028 -2.739 -2.33 6.373 6.805 0.895 5.615 -0.042 3.544 0
2.114 1.678 2.698 3.485 1.127 5.084 -4.343 0.402 5.846 0.961 0
-0.826 -0.774 -0.282 2.25 4.853 6.949 -1.799 5.742 2.565 -0.008 1
5.302 1.035 0.112 0.307 2.758 -0.647 3.185 4.351 5.374 1.416 1
3.574 3.223 -0.987 0.012 1.093 -0.167 -2.158 0.857 3.719 3.175 0
4.343 -0.706 1.053 1.933 5.755 1.548 1.621 3.19 7.339 -1.196 1
6.578 2.28 -0.3 1.728 1.118 2.919 2.392 1.362 8.173 2.623 1
-0.55 -0.204 6.278 8.27 0.079 2.999 -0.698 3.424 6.996 -0.837 1
5.63 -0.925 7.651 8.142 1.51 6.671 1.49 6.829 13.445 -0.333 1
5.157 -0.313 -7.658 -3.422 0.543 -0.304 3.624 2.786 1.428 -0.364 1
-0.541 1.235 3.498 4.204 2.436 -0.16 -1.683 2.538 4.307 0.688 1
3.889 -0.196 2.223 2.614 6.45 3.798 -1.421 1.773 6.795 0.146 1
5.029 0.032 3.949 5.528 2.247 0.537 3.498 2.479 9.736 0.521 1
3.295 3.048 0.777 1.267 0.219 2.464 -1.443 0.138 5.029 3.478 0
-0.061 1.121 -1.246 1.197 0.394 5.379 2.375 1.125 1.007 1.024 1
1.773 6.52 5.101 7.913 6.939 -0.392 1.038 1.672 10.428 7.209 1
1.113 2.622 -1.883 -0.852 5.769 4.515 1.483 1.657 0.351 3.076 0
1.447 5.509 -2.505 -0.136 2.848 4.77 2.743 -0.413 1.417 5.552 1
0.057 6.69 -1.197 0.825 4.013 6.464 -1.804 0.841 0.809 6.865 1
-0.396 -0.372 -1.675 0.851 3.631 0.121 0.981 6.059 -0.404 -1.151 1
4.622 1.503 0.15 0.404 2.113 1.18 0.153 5.674 4.681 1.716 1
3.143 6.27 0.725 2.989 2.4 5.922 0.217 2.502 5.017 6.651 1
3.487 2.138 -1.461 -0.77 -0.148 4.445 2.443 6.829 2.912 1.601 0
2.547 0.645 -1.665 -0.455 5.692 6.179 -1.701 3.085 2.106 1.235 1
5.667 3.672 4.584 7.45 2.419 3.701 -3.087 -0.729 12.793 3.336 1
0.35 6.547 -1.553 -0.784 -0.304 2.289 6.816 6.407 -0.612 6.182 1
6.884 1.459 3.208 3.477 6.585 2.148 2.416 3.217 10.935 1.878 1
-0.995 3.183 -0.713 1.277 3.994 2.316 1.347 1.214 0.584 3.301 1
-0.183 -0.823 2.057 6.312 3.369 2.872 -1.282 6.143 5.52 -1.628 1
-0.568 0.562 -0.414 1.446 6.061 3.199 3.014 5.866 1.193 0.255 1
6.327 1.521 2.493 2.608 6.219 5.409 2.901 3.149 9.791 1.731 1
1.815 3.506 1.92 2.11 5.314 6.632 5.451 0.548 4.19 3.91 0
2.293 -0.508 2.743 4.05 5.557 -0.114 -5.729 1.121 6.391 0.015 1
3.959 4.226 1.347 3.078 -0.573 4.919 3.424 3.161 7.784 4.8 0
1.409 -0.385 0.295 3.443 3.7 2.716 -2.263 6.998 4.699 -0.988 1
1.769 3.195 -3.427 -0.315 6.472 4.12 4.339 3.764 0.632 3.109 0
-0.889 6.663 3.854 5.202 5.451 0.69 0.227 -0.616 4.102 6.77 1
3.834 2.234 -4.786 -2.322 -0.454 -0.538 -1.197 4.06 1.756 1.924 0
1.66 3.55 -0.58 0.607 3.643 4.152 1.068 -0.987 2.14 3.308 0
5.565 6.012 9.931 11.441 0.338 -0.221 1.47 -0.455 17.197 6.072 1
-0.901 0.631 -1.737 -0.03 2.424 -0.983 1.734 6.028 -1.342 0.443 1
6.003 6.086 3.004 4.812 3.212 0.076 -0.976 2.671 10.218 5.78 1
3.827 5.439 -1.851 -1.002 2.883 5.144 -2.4 0.386 3.992 5.13 1
3.83 3.121 -4.427 -1.741 5.56 4.174 6.612 1.072 2.437 2.925 0
5.033 -0.7 -1.509 -0.451 1.979 5.242 1.631 6.726 4.416 -1.504 1
2.892 5.876 1.785 3.137 0.466 4.144 -2.367 5.817 6.233 6.673 1
0.484 0.182 7.425 10.721 1.184 3.412 -5.251 4.488 11.673 0.509 1
2.062 3.985 4.861 7.207 -0.709 3.519 2.493 4.326 8.999 4.93 0
2.35 -0.659 5.696 7.216 3.593 6.782 -0.493 0.334 9.804 -0.728 1
3.663 6.998 -0.431 2.904 6.499 1.124 -0.741 0.586 6.763 7.206 1
5.689 5.841 -0.687 1.135 2.47 -0.004 -2.234 0.489 6.34 5.779 1
4.452 2.39 0.03 2.861 4.78 5.756 -0.996 -0.929 7.091 2.639 0
6.626 6.77 1.336 2.771 1.301 4.275 -1.368 1.008 8.938 6.014 1
-0.509 -0.63 -0.949 -0.643 -0.222 -0.665 5.795 -0.194 -1.158 -0.988 1
6.538 -0.515 3.222 3.966 6.421 1.775 -1.304 2.145 10.347 -0.859 1
-0.146 1.307 1.815 3.163 4.125 5.152 2.756 1.085 3.173 0.948 1
0.344 -0.907 2.824 4.135 6.164 2.998 0.983 3.028 4.373 -0.552 1
0.163 4.839 1.093 1.738 1.828 1.315 -2.708 6.632 1.172 4.597 1
0.053 3.91 3.03 3.067 0.138 1.319 1.55 0.638 3.124 4.472 1
5.906 2.309 -2.993 -1.389 -0.148 5.356 1.422 -0.204 5.288 2.202 1
1.451 0.912 -2.907 -2.362 2.818 2.002 -8.607 2.402 -0.835 0.973 1
0.896 3.167 -5.688 -4.899 4.105 5.59 -3.049 5.915 -3.78 2.998 1
2.915 0.886 -3.527 -1.331 5.042 3.606 -2.425 3.639 2.485 0.551 0
4.595 2.174 2.385 4.401 2.878 1.647 0.778 0.039 8.662 2.879 0
-0.416 0.298 -4.376 -3.773 2.33 -0.539 -5.331 6.24 -3.638 0.287 1
3.255 4.216 1.646 2.055 5.578 -0.356 3.338 -0.288 4.599 3.872 0
2.69 5.54 4.32 4.4 0.441 -0.556 6.415 6.138 6.069 4.862 0
3.975 0.598 -1.104 1.35 5.02 3.203 0.147 2.297 5.513 0.28 0
3.35 2.901 0.39 2.344 0.494 2.511 -4.753 3.707 5.33 2.732 0
-0.504 2.786 3.919 5.205 0.294 1.628 -0.126 3.57 5.052 2.409 1
-0.602 4.499 3.388 3.677 6.951 5.05 -6.884 5.965 3.535 4.532 1
2.169 6.018 2.067 2.431 0.412 1.11 1.024 0.606 4.416 5.396 1
-0.633 -0.504 0.222 0.741 0.6 0.611 -0.099 3.798 0.703 -0.192 1
6.454 2.089 -1.066 0.01 3.176 5.237 -2.417 4.316 6.095 2.062 1
2.579 -0.056 -5.335 -4.468 1.137 2.801 1.418 5.122 -2.075 -0.912 1
2.751 4.358 1.44 2.231 6.239 4.507 -0.148 1.646 4.587 4.042 0
0.89 4.167 -0.14 1.615 4.913 -0.21 6.048 4.105 2.784 4.685 0
6.338 0.066 -3.014 0.575 -0.891 3.503 0.513 5.876 6.604 -0.201 1
5.152 6.214 3.312 5.472 1.68 -0.292 -0.994 4.596 11.487 6.44 1
0.536 1.448 -8.85 -7.074 4.918 1.228 -3.294 -0.098 -5.755 0.808 1
6.909 4.781 -1.41 2.331 4.669 1.743 0.511 -0.481 9.443 4.56 1
4.727 3.62 -0.054 1.358 4.916 4.441 -1.067 1.967 6.71 3.281 0
5.868 2.509 1.376 4.592 0.965 5.335 0.008 4.898 9.917 3.174 1
2.816 2.271 -5.893 -5.172 5.061 5.068 2.727 2.929 -2.002 2.491 0
-0.577 5.384 2.572 5.859 2.748 -0.071 0.096 4.678 4.57 5.361 1
1.63 1.397 -0.048 3.964 1.511 1.306 2.154 6.786 5.741 1.731 1
-0.619 -0.966 -1.69 -0.985 -0.63 5.085 -3.101 1.754 -2.51 -0.872 1
5.597 4.206 1.535 1.902 0.999 3.834 6.274 0.137 7.73 4.478 1
6.383 1.945 -1.362 1.341 5.359 0.598 -0.628 6.606 7.43 2.245 1
2.722 1.255 3.356 3.641 4.237 -0.183 -2.703 0.815 5.754 1.725 0
6.589 6.698 2.776 6.886 -0.609 6.127 -1.847 5.473 13.393 6.273 1
4.725 6.035 0.527 0.976 2.687 1.532 -2.048 6.171 5.512 6.085 1
1.156 0.341 0.653 2.128 1.751 0.232 6.282 4.612 2.833 -0.009 1
0.867 3.38 -0.051 1.352 4.947 1.784 -1.096 3.719 1.573 2.418 1
3.182 2.46 -0.969 -0.647 6.317 3.243 2.287 -0.793 2.826 2.135 0
5.59 3.822 3.053 3.675 -0.276 4.757 -2.744 0.284 10.135 4.402 1
4.518 2.338 -1.667 -0.045 4.244 1.86 -0.4 4.591 4.301 1.842 0
0.608 5.399 -0.61 0.952 4.499 -0.65 1.834 2.897 1.504 5.552 1
5.135 3.076 2.467 4.899 5.322 5.996 -1.332 6.434 10.507 2.899 0
4.586 3.644 -1.91 1.017 2.38 3.164 -3.183 6.441 5.538 4.512 0
6.392 -0.709 -0.782 2.052 1.534 1.667 -0.48 -0.605 8.898 -1.025 1
6.909 0.931 1.023 3.685 5.738 2.325 3.549 0.336 10.601 1.501 1
2.3 -0.604 2.792 3.451 6.364 3.642 -0.697 3.584 5.484 -0.445 1
1.846 0.947 0.071 3.527 3.254 5.541 1.535 -0.246 4.533 0.153 1
4.204 4.072 2.825 4.344 3.124 3.917 1.44 4.798 9.174 3.656 0
4.708 4.624 2.826 3.888 4.16 6.715 1.509 0.488 7.764 4.047 1
5.168 -0.395 -0.125 2.173 4.426 3.138 0.637 2.271 7.652 -1.062 1
1.072 0.182 1.294 4.382 6.077 5.565 -2.057 0.551 4.339 0.157 1
2.478 2.332 -1.164 0.874 4.607 1.7 -2.609 2.942 3.584 1.279 0
0.004 3.996 -2.918 -2.814 5.787 0.066 -3.672 1.207 -3.393 3.565 1
2.574 1.335 4.471 6.011 4.814 0.947 0.88 4.878 8.803 1.258 0
0.831 3.77 -5.62 -3.195 0.271 2.574 0.642 4.691 -2.233 3.476 1
5.95 5.956 2.143 2.486 2.944 4.604 0.046 5.591 8.412 5.616 1
3.768 4.033 2.979 3.498 5.838 0.12 -4.41 4.551 6.914 4.281 0
2.252 4.129 1.373 4.084 5.171 2.705 -2.025 6.374 6.283 3.686 0
3.469 2.104 1.125 4.681 3.741 5.511 3.514 4.028 8.491 2.238 0
4.444 -0.242 0.439 0.535 3.164 1.53 -4.747 4.35 4.386 0.532 1
2.817 6.343 0.847 2.814 3.647 0.339 6.029 -0.742 5.47 6.194 1
3.191 6.303 1.752 2.225 0.138 4.523 -3.271 3.929 6.312 6.352 1
1.11 5.162 1.754 3.838 3.935 1.904 2.6 6.239 5.701 5.103 1
5.926 2.228 1.87 2.367 1.857 0.347 0.527 2.788 7.63 1.787 1
1.724 4.01 1.807 2.443 1.402 -0.478 -3.048 4.149 3.655 3.579 0
2.545 3.561 4.189 5.014 5.443 6.37 -1.917 2.707 7.067 3.414 0
6.863 6.581 1.461 2.907 0.658 2.724 -2.112 3.805 10.079 6.142 1
5.911 0.731 -4.067 -1.409 5.933 3.933 2.3 2.011 4.559 0.245 1
1.252 1.369 -1.585 0.36 2.057 3.755 0.71 5.053 1.721 0.931 1
3.827 4.825 1.624 2.514 4.088 2.642 -1.011 0.342 6.327 4.666 0
-0.599 5.168 -5.242 -4.608 -0.832 3.99 -0.416 3.872 -5.155 5.098 1
0.276 5.747 0.439 0.699 3.801 1.985 8.711 2.983 1.232 6.043 1
3.848 4.678 -2.849 -2.364 -0.92 4.136 -0.631 2.451 1.668 5.112 0
4.275 5.742 -3.723 -1.715 2.181 3.601 -2.646 -0.874 1.893 5.859 1
6.934 -0.164 6.008 6.056 1.14 4.346 -2.719 0.298 11.823 -1.136 1
2.521 5.248 1.625 2.049 6.957 -0.684 -2.792 2.156 4.665 5.264 1
3.709 0.328 -1.857 0.385 0.33 6.387 0.199 0.655 4.197 0.353 1
0.598 -0.106 0.651 1.52 0.767 1.892 -2.047 2.081 2.115 0.269 1
2.252 0.971 0.602 1.843 0.272 4.633 -1.493 4.333 3.763 0.734 1
0.511 2.248 -0.03 0.261 6.248 0.878 3.336 4.809 1.473 2.014 1
5.973 2.446 3.066 3.463 6.039 0.463 -3.88 2.717 9.491 1.972 1
2.228 -0.794 -0.699 3.637 0.67 2.155 2.611 5.322 5.809 -0.989 1
2.165 -0.281 1.626 3.522 4.427 0.535 1.528 2.188 5.52 0.16 1
5.423 -0.727 4.622 5.007 0.183 -0.258 -2.706 -0.505 9.932 -0.556 1
-0.816 3.162 7.706 8.955 6.019 6.79 -1.45 4.049 8.297 2.219 1
3.755 6.726 -0.25 -0.233 1.067 6.051 -1.426 4.299 3.59 6.646 1
2.799 5.336 2.764 4.343 2.875 4.485 -5.348 1.874 5.997 5.632 1
1.025 5.578 3.409 6.661 6.727 -0.797 -3.219 4.294 7.133 5.162 1
4.057 0.466 -0.395 0.351 3.426 3.76 -5.886 2.586 5.136 0.388 1
4.381 2.043 0.938 4.662 2.511 0.886 1.624 0.579 9.115 2.433 0
1.438 -0.551 4.74 8.488 4.815 6.36 4.331 1.05 10.626 -0.899 1
4.517 4.431 0.112 4.057 1.584 5.997 4.192 0.543 8.868 4.222 0
1.758 6.442 1.5 3.615 6.624 4.087 -6.28 0.556 5.374 5.96 1
0.022 5.408 2.032 3.648 6.87 -0.835 -4.885 4.106 3.775 6.321 1
2.548 3.484 3.761 4.06 5.85 -0.796 -3.76 4.299 7.298 3.877 0
4.006 -0.575 0.008 2.613 5.754 0.681 0.291 5.455 6.758 -1.519 1
6.623 1.703 -0.361 -0.062 5.251 6.956 2.767 1.149 7.232 1.549 1
2.766 5.612 5.451 6.821 5.731 6 3.718 3.048 8.352 5.821 1
0.572 4.913 3.25 3.731 2.653 1.877 1.757 3.211 4.56 5.353 1
1.246 5.026 3.736 5.907 0.575 3.77 1.641 6.832 7.55 5.123 1
4.629 -0.453 -5.34 -4.935 5.527 3.435 -3.55 0.813 0.517 -1.614 1
2.315 -0.532 2.991 4.274 3.558 3.636 4.957 1.4 6.65 0.012 1
1.914 0.382 3.142 4.225 -0.282 4.276 -4.972 2.573 5.673 -0.136 1
3.809 -0.797 -0.399 1.098 4.802 5.156 -0.031 6.342 5.441 -1.109 1
6.782 0.654 -2.841 -2.032 0.126 0.574 -1.364 2.045 5.61 1.091 1
-0.165 5.787 -0.534 0.351 1.457 6.518 3.165 -0.007 -0.098 5.809 1
2.82 6.547 -5.475 -4.016 -0.008 1.762 -0.249 2.248 -1.742 6.61 1
6.172 6.046 -1.41 -1.06 0.455 -0.263 1.045 0.17 5.243 6.354 1
2.802 -0.653 -0.419 -0.287 5.842 6.811 1.291 -0.882 2.254 -0.409 1
3.47 6.844 0.653 3.385 2.893 0.266 0.197 1.405 6.304 6.588 1
0.587 1.175 -5.177 -4.122 4.455 1.386 -0.048 6.533 -3.385 1.426 1
4.104 -0.81 3.875 7.08 1.521 -0.541 0.243 3.933 10.764 -1.09 1
2.706 5.332 1.402 1.993 4.673 5.483 1.5 1.613 4.415 5.935 1
0.413 2.74 -3.357 -2.614 5.841 0.294 4.839 6.279 -1.636 2.046 1
5.753 2.094 0.671 2.144 1.316 2.064 -0.52 3.346 7.214 1.589 1
-0.203 5.449 3.514 4.678 3.098 6.385 0.461 -0.038 5.434 5.665 1
2.124 0.184 -0.854 0.965 3.526 2.425 2.408 5.171 3.188 0.587 1
-0.65 4.027 1.53 3.121 3.591 4.886 -1.405 4.602 2.679 3.729 1
3.139 1.482 4.129 5.346 -0.286 0.643 1.601 0.104 8.427 1.638 0
3.075 5.549 -0.838 -0.609 0.735 2.138 3.932 2.516 2.456 6.887 1
1.597 0.174 5.316 9.043 -0.212 3.15 -1.321 3.356 11.474 0.627 1
4.679 5.295 -2.734 -1.227 5.35 2.41 -3.376 3.014 3.529 5.164 1
2.768 4.883 -1.332 1.286 0.305 4.678 0.09 0.661 3.19 5.575 1
-0.671 6.16 3.241 5.522 -0.426 -0.047 1.284 4.677 4.962 5.419 1
-0.511 2.942 -1.589 -0.149 -0.479 6.251 -8.881 3.302 -1.304 2.845 1
1.904 2.721 2.112 3.887 5.177 2.234 1.379 -0.869 5.29 3.301 0
4.486 4.502 0.572 3.745 3.495 4.578 -1.278 3.522 8.295 4.428 1
3.096 2.627 4 4.543 1.866 2.293 4.291 4.131 8.06 2.251 0
4.111 3.936 3.569 4.804 3.986 0.873 -0.556 2.497 9.124 3.733 0
2.312 5.21 -0.642 -0.165 6.451 -0.211 -0.455 5.536 2.346 5.28 1
6.837 2.374 0.86 5.641 3.364 3.475 -0.767 0.186 12.549 2.415 1
4.811 0.04 6.411 8.256 -0.706 4.878 -4.255 0.836 12.529 0.569 1
3.309 4.766 -1.701 -0.011 6.112 6.868 -0.324 -0.506 2.195 4.506 0
-0.538 3.19 -3.164 -0.87 -0.063 0.573 -1.965 3.483 -2.342 4.264 1
1.782 2.586 0.448 1.469 3.995 2.64 -6.503 1.193 3.318 2.542 0
-0.25 4.169 3.001 3.448 1.582 -0.352 3.208 4.04 3.622 4.07 1
1.575 5.903 -1.635 -0.125 4.044 5.707 -0.906 5.986 1.584 5.221 1
4.39 3.859 5.169 5.428 0.848 3.303 0.09 6.54 10.086 3.589 0
2.918 4.156 2.156 2.217 0.632 3.887 -1.483 0.168 4.362 4.272 0
2.999 0.444 0.832 4.235 3.748 -0.426 -5.638 1.218 7.599 1.039 1
3.206 1.691 -0.249 0.628 -0.576 0.813 0.439 1.778 4.203 1.193 0
6.996 2.518 -4.41 -3.187 6.841 -0.823 -0.361 2.17 3.866 2.618 1
-0.266 1.584 -1.672 -0.138 4.302 0.035 2.543 3.455 -0.737 1.708 1
5.864 1.951 0.107 1.625 4.337 2.448 0.498 4.671 6.742 1.518 1
0.722 3.244 -1.701 0.502 1.256 5.302 -1.975 1.648 0.601 2.952 1
3.272 -0.827 2.772 4.656 4.956 6.218 0.387 3.859 8.321 -1.813 1
-0.211 0.088 2.6 2.635 3.731 4.786 -0.781 3.824 2.593 -0.873 1
5.333 3.78 -2.962 -2.044 3.411 5.854 -2.768 5.03 4.327 3.524 0
2.404 -0.201 3.557 5.145 2.942 2.85 -0.584 0.577 7.454 -0.107 1
1.86 4.529 -0.737 -0.229 4.133 0.278 3.055 5.005 1.679 4.293 0
1.228 1.112 -1.521 1.535 5.198 2.919 1.706 2.83 2.747 1.174 1
4.174 1.701 -5.331 -4.358 6.093 0.027 -4.786 6.214 0.197 1.78 1
6.774 -0.593 -2.803 0.357 0.583 2.517 -2.268 -0.345 7.279 -0.771 1
3.458 2.796 -1.573 2.342 6.596 -0.363 -0.907 6.893 6.867 2.691 0
5.698 5.17 -0.257 1.163 1.94 3.458 -1.391 5.157 7.537 5.916 1
6.057 3.767 0.251 1.618 0.378 1.778 -0.915 0.669 7.254 3.252 1
0.749 3.752 6.594 9.732 4.981 0.547 7.798 6.726 11.016 3.592 0
2.998 4.798 1.196 2.408 4.762 2.725 -4.307 5.159 5.626 4.038 0
-0.273 3.876 0.826 2.078 5.313 3.624 -1.251 -0.823 2.148 3.865 1
0.782 0.657 5.236 6.545 2.084 1.806 -0.051 2.36 6.752 0.479 1
6.554 2.376 3.746 3.844 4.497 0.831 1.152 0.396 10.609 2.434 1
0.251 6.891 -3.073 -1.192 5.947 1.223 -0.917 0.42 -0.967 6.965 1
6.836 -0.01 1.847 2.528 2.486 3.898 1.273 2.649 9.446 0.184 1
-0.995 2.156 1.157 4.308 1.195 5.883 -4.288 1.707 3.272 2.413 1
5.181 1.173 -6.386 -5.229 0.437 0.831 0.616 2.565 -0.359 1.16 1
6.912 2.421 0.913 2.397 4.799 -0.577 -0.324 -0.666 8.922 2.302 1
4.979 0.841 -4.376 -3.566 4.908 6.951 1.161 1.101 1.54 0.675 1
0.145 -0.987 -3.462 -1.744 3.151 -0.378 2.486 4.169 -0.729 -0.745 1
-0.768 1.245 3.578 6.154 -0.628 5.413 2.769 1.692 6.227 1.02 1
2.257 0.036 4.917 5.285 2.276 2.211 -0.268 2.92 8.19 0.917 1
1.792 2.368 1.292 2.807 5.379 2.863 -1.701 1.63 3.929 3.092 0
2.705 3.798 -0.748 1.573 -0.694 3.913 -0.888 1.399 4.772 4.145 0
5.617 4.629 3.752 4.213 2.597 4.084 3.253 -0.671 9.755 4.635 1
6.621 2.119 -3.442 -1.718 -0.265 3.721 4.702 4.976 4.257 2.15 1
0.057 5.063 3.37 4.465 5.516 0.727 -0.13 0.458 4.624 4.138 1
1.233 1.055 -1.986 -0.926 -0.718 2.918 1.577 2.732 0.269 0.868 1
5.393 5.602 0.345 3.42 -0.25 0.978 -0.838 6.566 8.09 4.602 1
5.535 2.181 3.341 4.78 0.087 -0.542 4.945 5.541 10.487 2.779 1
4.756 -0.045 0.957 2.566 4.474 2.961 -0.946 3.5 7.332 0.339 1
4.747 -0.737 -2.234 -1.097 6.424 1.711 0.226 -0.222 4.095 -0.503 1
4.208 1.285 -1.726 -0.955 2.421 -0.011 1.829 -0.509 2.928 1.174 0
4.165 3.639 -0.818 3.785 1.101 0.313 7.018 2.114 7.898 3.547 0
5.801 2.45 1.589 2.576 -0.824 2.575 2.77 3.85 9.183 2.401 1
5.851 6.246 1.821 5.141 2.884 6.723 0.199 6.618 11.068 6.239 1
2.479 1.858 4.389 6.135 1.634 -0.168 -1.765 0.801 8.38 1.693 0
5.634 2.001 -0.081 6.15 4.525 6.738 2.27 6.684 12.256 2.226 1
4.592 6.936 -1.807 4.051 5.726 0.353 0.379 1.117 8.4 7.095 1
0.593 6.85 -1.665 -1.453 6.414 5.973 1.739 5.383 -0.707 6.97 1
0.32 2.944 0.365 0.519 4.739 0.432 -3.017 0.45 0.834 2.665 1
4.856 2.983 -2.855 0.373 6.341 3.208 -1.149 5.498 4.927 2.78 0
1.762 5.018 3.481 3.838 4.866 2.404 -5.361 5.107 6.069 5.377 1
-0.903 2.201 -2.176 -1.674 6.426 5.25 2.443 2.693 -3.492 1.846 1
2.404 6.506 2.979 3.288 -0.79 -0.816 -1.03 2.862 6.069 6.423 1
5.76 5.916 1.311 1.631 4.484 3.926 -1.983 -0.876 6.761 5.355 1
5.814 0.194 -4.389 -3.514 6.424 0.966 -1.693 4.883 2.337 0.171 1
0.447 -0.261 -0.532 -0.435 6.824 0.718 -1.776 3.998 -0.408 -0.375 1
-0.694 4.395 -2.455 -1.993 0.858 0.655 1.159 -0.261 -2.408 4.928 1
3.039 4.606 0.751 3.068 -0.331 1.113 -0.687 5.336 6.379 3.902 1
0.609 3.67 4.688 8.743 3.59 2.483 -0.925 6.012 9.078 4.086 1
2.314 6.07 -2.263 -0.364 1.072 3.821 5.698 3.919 1.712 6.63 1
0.153 3.409 -2.686 -1.986 -0.912 4.105 -4.921 0.222 -1.647 4.171 1
3.578 4.88 -3.246 -2.497 -0.549 5.716 0.915 0.6 0.54 5.25 1
4.087 1.399 2.365 4.242 0.127 0.623 -2.211 -0.627 7.956 1.483 0
1.041 5.814 -0.545 1.197 3.127 1.113 4.978 1.698 2.345 5.598 1
